# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.337900885991436E+00;1.577519205593661E+02;
1.001000000000000E+09;-1.368020701305053E+00;1.572897259573957E+02;
1.002000000000000E+09;-1.388779418905155E+00;1.568117555883143E+02;
1.003000000000000E+09;-1.419909872989213E+00;1.563289736575450E+02;
1.004000000000000E+09;-1.449627402364065E+00;1.558503175323213E+02;
1.005000000000000E+09;-1.478345796866857E+00;1.553751382027444E+02;
1.006000000000000E+09;-1.512934264259839E+00;1.548388764209305E+02;
1.007000000000000E+09;-1.545359812233392E+00;1.543285229345028E+02;
1.008000000000000E+09;-1.578592094092929E+00;1.538350203111874E+02;
1.009000000000000E+09;-1.617802855844881E+00;1.533201134749160E+02;
1.010000000000000E+09;-1.653342929877841E+00;1.527891691994150E+02;
1.011000000000000E+09;-1.695673419943721E+00;1.522331089374457E+02;
1.012000000000000E+09;-1.734105951121750E+00;1.516685669461895E+02;
1.013000000000000E+09;-1.773638293574473E+00;1.511323616283737E+02;
1.014000000000000E+09;-1.815557953607519E+00;1.505522174982842E+02;
1.015000000000000E+09;-1.861205673766045E+00;1.499826343617741E+02;
1.016000000000000E+09;-1.905179639361205E+00;1.494015084678861E+02;
1.017000000000000E+09;-1.951524997024898E+00;1.487884687456393E+02;
1.018000000000000E+09;-2.002072522747050E+00;1.481785502789559E+02;
1.019000000000000E+09;-2.051554022641442E+00;1.475669865381668E+02;
1.020000000000000E+09;-2.102061061681005E+00;1.469641520349010E+02;
1.021000000000000E+09;-2.151497845728550E+00;1.463328539629015E+02;
1.022000000000000E+09;-2.205035118040240E+00;1.457102859081485E+02;
1.023000000000000E+09;-2.261600794998362E+00;1.450853343516870E+02;
1.024000000000000E+09;-2.314179414763570E+00;1.444607599108735E+02;
1.025000000000000E+09;-2.372302463777435E+00;1.437894289619830E+02;
1.026000000000000E+09;-2.427268022904961E+00;1.431675210208228E+02;
1.027000000000000E+09;-2.477772067346811E+00;1.425419568850052E+02;
1.028000000000000E+09;-2.538178230434681E+00;1.418547308930565E+02;
1.029000000000000E+09;-2.592721188096629E+00;1.412285837303512E+02;
1.030000000000000E+09;-2.651423311629743E+00;1.405616473108175E+02;
