# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.341626030245124E+00;1.577315218573456E+02;
1.001000000000000E+09;-1.364777605709459E+00;1.572925586457353E+02;
1.002000000000000E+09;-1.390260274604928E+00;1.568417024823450E+02;
1.003000000000000E+09;-1.413273612819849E+00;1.563674631708833E+02;
1.004000000000000E+09;-1.440919466000069E+00;1.559048082053790E+02;
1.005000000000000E+09;-1.470386793556407E+00;1.554552968422364E+02;
1.006000000000000E+09;-1.500483757275341E+00;1.549559695933619E+02;
1.007000000000000E+09;-1.536229766026621E+00;1.544684715117408E+02;
1.008000000000000E+09;-1.565441529709776E+00;1.539760477917550E+02;
1.009000000000000E+09;-1.600218974339565E+00;1.534808895828067E+02;
1.010000000000000E+09;-1.632962451201856E+00;1.529487627288295E+02;
1.011000000000000E+09;-1.671862280952050E+00;1.524157300303946E+02;
1.012000000000000E+09;-1.709597609573822E+00;1.518655439576440E+02;
1.013000000000000E+09;-1.747048434365127E+00;1.513243570134744E+02;
1.014000000000000E+09;-1.787465260222682E+00;1.507517087407147E+02;
1.015000000000000E+09;-1.829936884517850E+00;1.501871699330179E+02;
1.016000000000000E+09;-1.873851490799353E+00;1.496207489359132E+02;
1.017000000000000E+09;-1.915363978498377E+00;1.490014697944865E+02;
1.018000000000000E+09;-1.963972630116919E+00;1.484107015436817E+02;
1.019000000000000E+09;-2.010830164611896E+00;1.478127466312601E+02;
1.020000000000000E+09;-2.055849977432575E+00;1.471965876833958E+02;
1.021000000000000E+09;-2.104772606374205E+00;1.465643079863453E+02;
1.022000000000000E+09;-2.154995267503134E+00;1.459314349872540E+02;
1.023000000000000E+09;-2.206691772469673E+00;1.452748881526798E+02;
1.024000000000000E+09;-2.255258430486870E+00;1.446514841622437E+02;
1.025000000000000E+09;-2.312480404404319E+00;1.439929836714491E+02;
1.026000000000000E+09;-2.366812777885741E+00;1.433204327776249E+02;
1.027000000000000E+09;-2.420908801229974E+00;1.426844758844147E+02;
1.028000000000000E+09;-2.474988893144083E+00;1.419954050187252E+02;
1.029000000000000E+09;-2.525722831846288E+00;1.413448956991553E+02;
1.030000000000000E+09;-2.588110442326617E+00;1.406941805332287E+02;
1.031000000000000E+09;-2.645235331624538E+00;1.400196367540408E+02;
1.032000000000000E+09;-2.703728396396923E+00;1.393355163224372E+02;
1.033000000000000E+09;-2.757043513930921E+00;1.386528342589238E+02;
1.034000000000000E+09;-2.813207113222286E+00;1.380092269558030E+02;
1.035000000000000E+09;-2.874462020929960E+00;1.373597128784848E+02;
1.036000000000000E+09;-2.929491228256869E+00;1.367153725882444E+02;
1.037000000000000E+09;-2.984088770964985E+00;1.360306715408992E+02;
1.038000000000000E+09;-3.039601996130967E+00;1.353944979124515E+02;
1.039000000000000E+09;-3.093633562840128E+00;1.347595811246792E+02;
1.040000000000000E+09;-3.146823517786348E+00;1.341090726599978E+02;
1.041000000000000E+09;-3.205217405466085E+00;1.334704384062492E+02;
1.042000000000000E+09;-3.256814911323858E+00;1.328565155470033E+02;
1.043000000000000E+09;-3.311046991736066E+00;1.322121336403832E+02;
1.044000000000000E+09;-3.366765535570571E+00;1.315740184160867E+02;
1.045000000000000E+09;-3.415855652010429E+00;1.309995156321134E+02;
1.046000000000000E+09;-3.464169414837921E+00;1.303879155555219E+02;
1.047000000000000E+09;-3.513113120544609E+00;1.297677062813489E+02;
1.048000000000000E+09;-3.566211546518623E+00;1.291660884874909E+02;
1.049000000000000E+09;-3.614726111659039E+00;1.286052613479131E+02;
1.050000000000000E+09;-3.660740122146568E+00;1.279975855525559E+02;
1.051000000000000E+09;-3.709669941254578E+00;1.274281563156742E+02;
1.052000000000000E+09;-3.759087228196786E+00;1.268677313518825E+02;
1.053000000000000E+09;-3.807422799969408E+00;1.262989789545906E+02;
1.054000000000000E+09;-3.853755956036751E+00;1.257068067988929E+02;
1.055000000000000E+09;-3.895208225741145E+00;1.251704049314160E+02;
1.056000000000000E+09;-3.945003190781187E+00;1.246269383776700E+02;
1.057000000000000E+09;-3.991098148995474E+00;1.240892320863965E+02;
1.058000000000000E+09;-4.041375540002042E+00;1.235294141015553E+02;
1.059000000000000E+09;-4.088888024217941E+00;1.229925422391025E+02;
1.060000000000000E+09;-4.137515409073496E+00;1.224337381752785E+02;
1.061000000000000E+09;-4.189736746452520E+00;1.218930461197859E+02;
1.062000000000000E+09;-4.242859048330072E+00;1.213477216736737E+02;
1.063000000000000E+09;-4.298696366564950E+00;1.208408552961682E+02;
1.064000000000000E+09;-4.349898962840030E+00;1.203465518361733E+02;
1.065000000000000E+09;-4.409331253043057E+00;1.198243420488773E+02;
1.066000000000000E+09;-4.469895867340235E+00;1.192689371032226E+02;
1.067000000000000E+09;-4.529259717765608E+00;1.187727371045794E+02;
1.068000000000000E+09;-4.596453597165378E+00;1.182816632697259E+02;
1.069000000000000E+09;-4.661122275586550E+00;1.177201092647656E+02;
1.070000000000000E+09;-4.730896109983332E+00;1.171899683286584E+02;
1.071000000000000E+09;-4.804245856243416E+00;1.166926858724401E+02;
1.072000000000000E+09;-4.881776255683063E+00;1.161929913418644E+02;
1.073000000000000E+09;-4.963522099359643E+00;1.156374950529093E+02;
1.074000000000000E+09;-5.050475768492158E+00;1.151282381578774E+02;
1.075000000000000E+09;-5.143246667590844E+00;1.146137627736737E+02;
1.076000000000000E+09;-5.237453798862316E+00;1.141135338364180E+02;
1.077000000000000E+09;-5.341811363527592E+00;1.135664123740124E+02;
1.078000000000000E+09;-5.449849755706290E+00;1.130615760295220E+02;
1.079000000000000E+09;-5.562233759799838E+00;1.125801956970252E+02;
1.080000000000000E+09;-5.688260607046759E+00;1.120539652812285E+02;
1.081000000000000E+09;-5.814428726094771E+00;1.115603194023375E+02;
1.082000000000000E+09;-5.951417265856159E+00;1.110734979404300E+02;
1.083000000000000E+09;-6.089392443409967E+00;1.105889194184079E+02;
1.084000000000000E+09;-6.242553520454971E+00;1.100965876284100E+02;
1.085000000000000E+09;-6.403748973315505E+00;1.096345325997046E+02;
1.086000000000000E+09;-6.568178723590691E+00;1.091713952220385E+02;
1.087000000000000E+09;-6.752181994863741E+00;1.087273895787626E+02;
1.088000000000000E+09;-6.934550087441115E+00;1.082821084723014E+02;
1.089000000000000E+09;-7.131784629549389E+00;1.079082841666995E+02;
1.090000000000000E+09;-7.341742670487888E+00;1.075438035581369E+02;
1.091000000000000E+09;-7.558412859168712E+00;1.071626897628589E+02;
1.092000000000000E+09;-7.789506508394883E+00;1.068306807698698E+02;
1.093000000000000E+09;-8.026366702531616E+00;1.065433313430870E+02;
1.094000000000000E+09;-8.290725771858497E+00;1.062422614704553E+02;
1.095000000000000E+09;-8.557861102134209E+00;1.060195459321036E+02;
1.096000000000000E+09;-8.847059507990387E+00;1.059081296181589E+02;
1.097000000000000E+09;-9.145737331672532E+00;1.058111727596749E+02;
1.098000000000000E+09;-9.466283629108341E+00;1.057731691758919E+02;
1.099000000000000E+09;-9.804074854487467E+00;1.058661509455299E+02;
1.100000000000000E+09;-1.014805933227991E+01;1.060849371335885E+02;
1.101000000000000E+09;-1.051486679679362E+01;1.064358838517790E+02;
1.102000000000000E+09;-1.089668009103959E+01;1.069254554862164E+02;
1.103000000000000E+09;-1.129088802365993E+01;1.075558813106222E+02;
1.104000000000000E+09;-1.170069279681441E+01;1.084272942045670E+02;
1.105000000000000E+09;-1.211907636195898E+01;1.094753211228107E+02;
1.106000000000000E+09;-1.255047181882036E+01;1.107582401512951E+02;
1.107000000000000E+09;-1.299207459847413E+01;1.123980583369390E+02;
