# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.322866387294972E+00;1.579473164092499E+02;
1.001000000000000E+09;-1.347070385084606E+00;1.575084224137009E+02;
1.002000000000000E+09;-1.371832432305944E+00;1.570692703549181E+02;
1.003000000000000E+09;-1.397270999717879E+00;1.566124957660784E+02;
1.004000000000000E+09;-1.422848325876626E+00;1.561355439186507E+02;
1.005000000000000E+09;-1.451252897844469E+00;1.557044598638306E+02;
1.006000000000000E+09;-1.480664310877299E+00;1.551724914720808E+02;
1.007000000000000E+09;-1.515769323253329E+00;1.546885491269249E+02;
1.008000000000000E+09;-1.545401300969964E+00;1.542122927143735E+02;
1.009000000000000E+09;-1.577254353034815E+00;1.537019716213392E+02;
1.010000000000000E+09;-1.610402233728081E+00;1.531893153571506E+02;
1.011000000000000E+09;-1.649158882797599E+00;1.526484278688006E+02;
1.012000000000000E+09;-1.684166491387706E+00;1.520902311977300E+02;
1.013000000000000E+09;-1.720818934291244E+00;1.515374498859416E+02;
1.014000000000000E+09;-1.760019084561774E+00;1.509774601352606E+02;
1.015000000000000E+09;-1.802329207791189E+00;1.504134228186770E+02;
1.016000000000000E+09;-1.841913293269286E+00;1.498366133800269E+02;
1.017000000000000E+09;-1.882136505384246E+00;1.492167209103009E+02;
1.018000000000000E+09;-1.927952650210505E+00;1.485871758903925E+02;
1.019000000000000E+09;-1.976155373359489E+00;1.479688056072304E+02;
1.020000000000000E+09;-2.022749171567700E+00;1.473611934015797E+02;
1.021000000000000E+09;-2.069820492397486E+00;1.467090712217080E+02;
1.022000000000000E+09;-2.118094182194272E+00;1.460602575958851E+02;
1.023000000000000E+09;-2.171557431109122E+00;1.454196155055976E+02;
1.024000000000000E+09;-2.223482989165432E+00;1.447593853987783E+02;
1.025000000000000E+09;-2.277234577742906E+00;1.440643341004412E+02;
1.026000000000000E+09;-2.332496823452617E+00;1.434099044189002E+02;
1.027000000000000E+09;-2.382740120474804E+00;1.427499611847823E+02;
1.028000000000000E+09;-2.439890664762494E+00;1.420597577943383E+02;
1.029000000000000E+09;-2.498290623692529E+00;1.413972995561085E+02;
1.030000000000000E+09;-2.552582486935220E+00;1.406944422383831E+02;
1.031000000000000E+09;-2.608674362512529E+00;1.400289710224052E+02;
1.032000000000000E+09;-2.666108399571750E+00;1.393345052756106E+02;
1.033000000000000E+09;-2.721830318849856E+00;1.386370459621948E+02;
1.034000000000000E+09;-2.778138575389374E+00;1.379667508350381E+02;
1.035000000000000E+09;-2.837085774661437E+00;1.373033831816628E+02;
1.036000000000000E+09;-2.894564981464014E+00;1.365736323924403E+02;
1.037000000000000E+09;-2.951093639111025E+00;1.359058429565926E+02;
1.038000000000000E+09;-3.004819083409909E+00;1.352580172873457E+02;
1.039000000000000E+09;-3.060529980701143E+00;1.345979368462217E+02;
1.040000000000000E+09;-3.118028494633169E+00;1.338730129278492E+02;
1.041000000000000E+09;-3.169733814555063E+00;1.332418933085107E+02;
1.042000000000000E+09;-3.224639237414887E+00;1.325742438181385E+02;
1.043000000000000E+09;-3.283479556794338E+00;1.319008494250730E+02;
1.044000000000000E+09;-3.331826101534581E+00;1.312286306837264E+02;
1.045000000000000E+09;-3.387449932943232E+00;1.306209436968342E+02;
1.046000000000000E+09;-3.436994918704952E+00;1.299581230510150E+02;
1.047000000000000E+09;-3.493350165678414E+00;1.293000362324549E+02;
1.048000000000000E+09;-3.543023898294266E+00;1.286999866562218E+02;
1.049000000000000E+09;-3.592847637621548E+00;1.280720492378291E+02;
1.050000000000000E+09;-3.644776181205410E+00;1.274389172849863E+02;
1.051000000000000E+09;-3.697187026192729E+00;1.268430821300931E+02;
1.052000000000000E+09;-3.747031050465600E+00;1.262326526569551E+02;
1.053000000000000E+09;-3.802814849820156E+00;1.256338032909126E+02;
