# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.302616892758999E+00;1.578240221816926E+02;
1.001000000000000E+09;-1.329936118162147E+00;1.573700627926206E+02;
1.002000000000000E+09;-1.359707287415594E+00;1.568940306711901E+02;
1.003000000000000E+09;-1.384934581205963E+00;1.564129955242423E+02;
1.004000000000000E+09;-1.409202138652888E+00;1.558898750991941E+02;
1.005000000000000E+09;-1.437584323396894E+00;1.554208341158135E+02;
1.006000000000000E+09;-1.467521690832068E+00;1.549149651251912E+02;
1.007000000000000E+09;-1.500404331914676E+00;1.543701533688347E+02;
1.008000000000000E+09;-1.534823006370724E+00;1.538904153653594E+02;
1.009000000000000E+09;-1.567342844872048E+00;1.533826540412123E+02;
1.010000000000000E+09;-1.603385628385471E+00;1.528363110251109E+02;
1.011000000000000E+09;-1.644615683309457E+00;1.522828472071982E+02;
1.012000000000000E+09;-1.680208077402789E+00;1.517325963605096E+02;
1.013000000000000E+09;-1.719436085275941E+00;1.512039799154345E+02;
1.014000000000000E+09;-1.758341852790312E+00;1.506224171272720E+02;
1.015000000000000E+09;-1.802212343148582E+00;1.500716539889129E+02;
1.016000000000000E+09;-1.843406087816237E+00;1.494940044332883E+02;
1.017000000000000E+09;-1.885482526739095E+00;1.489025983026500E+02;
1.018000000000000E+09;-1.932133654668584E+00;1.482943664121211E+02;
1.019000000000000E+09;-1.982155055227584E+00;1.477151205457152E+02;
1.020000000000000E+09;-2.029614541842201E+00;1.471174850345221E+02;
1.021000000000000E+09;-2.075639268890321E+00;1.465027352592797E+02;
1.022000000000000E+09;-2.123394863334562E+00;1.458870166158846E+02;
1.023000000000000E+09;-2.175692035859373E+00;1.452840629946238E+02;
1.024000000000000E+09;-2.226609888028760E+00;1.446650676332983E+02;
1.025000000000000E+09;-2.277936984981760E+00;1.440453443490987E+02;
1.026000000000000E+09;-2.331494871843062E+00;1.434040876109880E+02;
1.027000000000000E+09;-2.378559661539398E+00;1.427895499327630E+02;
1.028000000000000E+09;-2.434541151592163E+00;1.421342280360303E+02;
1.029000000000000E+09;-2.483458261044648E+00;1.415040725120370E+02;
1.030000000000000E+09;-2.538886975021080E+00;1.408703423172342E+02;
1.031000000000000E+09;-2.593392523671290E+00;1.402100917435354E+02;
1.032000000000000E+09;-2.651904378745746E+00;1.395642914428567E+02;
1.033000000000000E+09;-2.705611240561225E+00;1.389270500107647E+02;
1.034000000000000E+09;-2.757567428074593E+00;1.383085553400620E+02;
1.035000000000000E+09;-2.816456971818169E+00;1.376937849602539E+02;
1.036000000000000E+09;-2.870101245147782E+00;1.370591167943833E+02;
1.037000000000000E+09;-2.931290525797851E+00;1.364116674004572E+02;
1.038000000000000E+09;-2.981035829859234E+00;1.358131696261581E+02;
1.039000000000000E+09;-3.033574984229015E+00;1.351906491342817E+02;
1.040000000000000E+09;-3.089568325603750E+00;1.345664973117697E+02;
1.041000000000000E+09;-3.145576235367964E+00;1.339958362840621E+02;
1.042000000000000E+09;-3.201110771279743E+00;1.333791415869188E+02;
1.043000000000000E+09;-3.256419439640288E+00;1.327821180861897E+02;
1.044000000000000E+09;-3.316098298289813E+00;1.321876585190313E+02;
1.045000000000000E+09;-3.367058143840000E+00;1.316610810034871E+02;
1.046000000000000E+09;-3.421285181536367E+00;1.310925700316246E+02;
1.047000000000000E+09;-3.473009334310506E+00;1.305409407853918E+02;
1.048000000000000E+09;-3.528959628845112E+00;1.300066057208817E+02;
1.049000000000000E+09;-3.576838933619268E+00;1.295026929399662E+02;
1.050000000000000E+09;-3.630992872051653E+00;1.289800081508767E+02;
1.051000000000000E+09;-3.677535657230393E+00;1.284956998209886E+02;
1.052000000000000E+09;-3.725917076647908E+00;1.280137944617586E+02;
1.053000000000000E+09;-3.776932539654061E+00;1.275091661874027E+02;
1.054000000000000E+09;-3.826160786292157E+00;1.269920906607973E+02;
1.055000000000000E+09;-3.865335295899758E+00;1.265159538758711E+02;
1.056000000000000E+09;-3.916420513345610E+00;1.260587185774195E+02;
1.057000000000000E+09;-3.963345229349036E+00;1.255683833562522E+02;
1.058000000000000E+09;-4.011418000992272E+00;1.250863562070370E+02;
1.059000000000000E+09;-4.064060966023949E+00;1.246294115889242E+02;
1.060000000000000E+09;-4.114388519719466E+00;1.241597798462949E+02;
1.061000000000000E+09;-4.166511070845605E+00;1.237092504023343E+02;
1.062000000000000E+09;-4.217354905302242E+00;1.232368751644654E+02;
1.063000000000000E+09;-4.268424185595721E+00;1.228208297057423E+02;
1.064000000000000E+09;-4.320133476713181E+00;1.223948975320834E+02;
1.065000000000000E+09;-4.378226475350314E+00;1.219390640919876E+02;
1.066000000000000E+09;-4.438228751359399E+00;1.214747284089481E+02;
1.067000000000000E+09;-4.497821059595313E+00;1.210516795191063E+02;
1.068000000000000E+09;-4.564529583076137E+00;1.206448020689439E+02;
1.069000000000000E+09;-4.627001892675025E+00;1.201775403896695E+02;
1.070000000000000E+09;-4.696766790908676E+00;1.197441767030342E+02;
1.071000000000000E+09;-4.768741987238053E+00;1.193760317515943E+02;
1.072000000000000E+09;-4.841613106593146E+00;1.189719596607520E+02;
1.073000000000000E+09;-4.917767621496985E+00;1.185232679664424E+02;
1.074000000000000E+09;-4.995805788596926E+00;1.181331061178615E+02;
1.075000000000000E+09;-5.075976998546547E+00;1.177265857327773E+02;
1.076000000000000E+09;-5.161538215283272E+00;1.173263364260672E+02;
1.077000000000000E+09;-5.253984835684217E+00;1.168407268028905E+02;
1.078000000000000E+09;-5.352436743524860E+00;1.164634436349450E+02;
1.079000000000000E+09;-5.450122396552183E+00;1.160476994540832E+02;
1.080000000000000E+09;-5.562950979399975E+00;1.156467747973046E+02;
1.081000000000000E+09;-5.670565435222593E+00;1.152131467517518E+02;
1.082000000000000E+09;-5.792566926700879E+00;1.148538237476462E+02;
1.083000000000000E+09;-5.911127626175240E+00;1.144393998329381E+02;
1.084000000000000E+09;-6.045093175438074E+00;1.140206569641526E+02;
1.085000000000000E+09;-6.181149847762071E+00;1.135987781988863E+02;
1.086000000000000E+09;-6.323020861669255E+00;1.132321451227186E+02;
1.087000000000000E+09;-6.474830504356351E+00;1.127961855942877E+02;
