# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.293104141752028E+00;1.578349970578544E+02;
1.001000000000000E+09;-1.315392063461932E+00;1.573735108744935E+02;
1.002000000000000E+09;-1.340096721068751E+00;1.569261862360953E+02;
1.003000000000000E+09;-1.367091653473156E+00;1.564479928756230E+02;
1.004000000000000E+09;-1.395296761773097E+00;1.559390582877798E+02;
1.005000000000000E+09;-1.419511362937156E+00;1.555085707059383E+02;
1.006000000000000E+09;-1.450683043811125E+00;1.550064008903948E+02;
1.007000000000000E+09;-1.482531643414339E+00;1.544993438310088E+02;
1.008000000000000E+09;-1.514486768534301E+00;1.540250703335914E+02;
1.009000000000000E+09;-1.548764635807930E+00;1.535220595975725E+02;
1.010000000000000E+09;-1.579715652301536E+00;1.529836607468354E+02;
1.011000000000000E+09;-1.620180323305156E+00;1.524387660167735E+02;
1.012000000000000E+09;-1.653795459829396E+00;1.518752538123893E+02;
1.013000000000000E+09;-1.689326246042975E+00;1.513389501155509E+02;
1.014000000000000E+09;-1.730199831172663E+00;1.507643256118652E+02;
1.015000000000000E+09;-1.772054549158432E+00;1.501806435964345E+02;
1.016000000000000E+09;-1.813428085072066E+00;1.496172187065262E+02;
1.017000000000000E+09;-1.854802657272641E+00;1.489963673707046E+02;
1.018000000000000E+09;-1.901674459518211E+00;1.483887342304222E+02;
1.019000000000000E+09;-1.947215607876450E+00;1.477701387193666E+02;
1.020000000000000E+09;-1.992058424170410E+00;1.471726830327964E+02;
1.021000000000000E+09;-2.042669615155750E+00;1.465104599513204E+02;
1.022000000000000E+09;-2.089407921662752E+00;1.458631603713742E+02;
1.023000000000000E+09;-2.143056416411217E+00;1.452352246526539E+02;
1.024000000000000E+09;-2.190790269465443E+00;1.445931200987958E+02;
1.025000000000000E+09;-2.243934875721067E+00;1.439303782740619E+02;
1.026000000000000E+09;-2.297057006634247E+00;1.432738120264631E+02;
1.027000000000000E+09;-2.345352312214552E+00;1.426133518251907E+02;
1.028000000000000E+09;-2.398714265037326E+00;1.419314771094073E+02;
1.029000000000000E+09;-2.455305992331579E+00;1.412845415852275E+02;
1.030000000000000E+09;-2.511895050753095E+00;1.406120949740130E+02;
1.031000000000000E+09;-2.564106943693378E+00;1.399368326581857E+02;
1.032000000000000E+09;-2.617172843516211E+00;1.392532709461948E+02;
1.033000000000000E+09;-2.664681374258261E+00;1.385879048972202E+02;
1.034000000000000E+09;-2.720181070090305E+00;1.378976705656278E+02;
1.035000000000000E+09;-2.774867197095815E+00;1.372478007983885E+02;
1.036000000000000E+09;-2.820716271673378E+00;1.365733514310224E+02;
1.037000000000000E+09;-2.880146194247112E+00;1.358550998762375E+02;
1.038000000000000E+09;-2.930965015925149E+00;1.352157837478111E+02;
1.039000000000000E+09;-2.979439063228205E+00;1.345625848752358E+02;
1.040000000000000E+09;-3.025676356495759E+00;1.338803344232299E+02;
1.041000000000000E+09;-3.085010411608266E+00;1.332441820703350E+02;
1.042000000000000E+09;-3.132045024205428E+00;1.325785047583490E+02;
1.043000000000000E+09;-3.185613797536535E+00;1.318976194936463E+02;
1.044000000000000E+09;-3.234696223549628E+00;1.312357723842136E+02;
1.045000000000000E+09;-3.279404254905224E+00;1.306501951167818E+02;
1.046000000000000E+09;-3.327170684154574E+00;1.300074842402150E+02;
1.047000000000000E+09;-3.379182815278714E+00;1.293749968475262E+02;
1.048000000000000E+09;-3.421433099563492E+00;1.287363518701941E+02;
1.049000000000000E+09;-3.470480155705578E+00;1.281284824133950E+02;
1.050000000000000E+09;-3.514260049468119E+00;1.275132062631893E+02;
1.051000000000000E+09;-3.561838766381704E+00;1.269282772130024E+02;
1.052000000000000E+09;-3.604891065475346E+00;1.263274515008651E+02;
1.053000000000000E+09;-3.649198630258609E+00;1.257172556044115E+02;
1.054000000000000E+09;-3.698462495919781E+00;1.250863290721313E+02;
1.055000000000000E+09;-3.733394966214635E+00;1.245020363112620E+02;
1.056000000000000E+09;-3.782483064683611E+00;1.239309755124443E+02;
1.057000000000000E+09;-3.826076326128169E+00;1.233408191893199E+02;
1.058000000000000E+09;-3.874795564856312E+00;1.227209954230453E+02;
