# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.338194439802378E+00;1.578128091938534E+02;
1.001000000000000E+09;-1.362140162106672E+00;1.573584827877712E+02;
1.002000000000000E+09;-1.389107788808756E+00;1.568967856753541E+02;
1.003000000000000E+09;-1.417136665326942E+00;1.564306721784212E+02;
1.004000000000000E+09;-1.447523099216665E+00;1.559638611542586E+02;
1.005000000000000E+09;-1.475384434890012E+00;1.554882589667319E+02;
1.006000000000000E+09;-1.502053709204572E+00;1.549909357192547E+02;
1.007000000000000E+09;-1.541081001723527E+00;1.544904185231085E+02;
1.008000000000000E+09;-1.574759438391524E+00;1.540138125699919E+02;
1.009000000000000E+09;-1.608554839401908E+00;1.535000248472169E+02;
1.010000000000000E+09;-1.643376331867895E+00;1.529741065650036E+02;
1.011000000000000E+09;-1.683897355879063E+00;1.524347609629328E+02;
1.012000000000000E+09;-1.721145532212160E+00;1.519002388331232E+02;
1.013000000000000E+09;-1.759774107184385E+00;1.513702569235315E+02;
1.014000000000000E+09;-1.802091942548376E+00;1.508235519433626E+02;
1.015000000000000E+09;-1.846033143196161E+00;1.502657165736609E+02;
1.016000000000000E+09;-1.887797790446919E+00;1.497084961439836E+02;
1.017000000000000E+09;-1.931029300737059E+00;1.491355405837686E+02;
1.018000000000000E+09;-1.980502174023875E+00;1.485522396763124E+02;
1.019000000000000E+09;-2.029393008646111E+00;1.479625976247819E+02;
1.020000000000000E+09;-2.073548389405435E+00;1.473908973216162E+02;
1.021000000000000E+09;-2.124463025620936E+00;1.467765832928857E+02;
1.022000000000000E+09;-2.173555176585618E+00;1.461745463424316E+02;
1.023000000000000E+09;-2.225386685786783E+00;1.455753086892465E+02;
1.024000000000000E+09;-2.276672649143302E+00;1.449921429854015E+02;
1.025000000000000E+09;-2.328432118163409E+00;1.443521944032168E+02;
1.026000000000000E+09;-2.381513618438633E+00;1.437171173035979E+02;
1.027000000000000E+09;-2.431194235214341E+00;1.431283957033287E+02;
1.028000000000000E+09;-2.484984480612046E+00;1.424902837534827E+02;
1.029000000000000E+09;-2.536941351425905E+00;1.418870282858602E+02;
1.030000000000000E+09;-2.595200762265230E+00;1.412422821985523E+02;
1.031000000000000E+09;-2.647200772687698E+00;1.406331158017657E+02;
