# Version 1.00
#
freq[Hz];db:Trc4_S11;ang:Trc4_S11;
1.000000000000000E+09;-1.372272218059363E+00;1.580576883881294E+02;
1.001000000000000E+09;-1.393762973085356E+00;1.575967521343384E+02;
1.002000000000000E+09;-1.425181406367383E+00;1.571422352891423E+02;
1.003000000000000E+09;-1.446498779360631E+00;1.566570628176624E+02;
1.004000000000000E+09;-1.481551211657458E+00;1.561652214211460E+02;
1.005000000000000E+09;-1.511625001359196E+00;1.557165266088446E+02;
1.006000000000000E+09;-1.539347432040468E+00;1.552193765674947E+02;
1.007000000000000E+09;-1.579134710977054E+00;1.547296571844975E+02;
1.008000000000000E+09;-1.612925930149005E+00;1.542530773781825E+02;
1.009000000000000E+09;-1.649380302242322E+00;1.537576380220689E+02;
1.010000000000000E+09;-1.685514204066600E+00;1.532438380285138E+02;
1.011000000000000E+09;-1.726846747623872E+00;1.527144837391016E+02;
1.012000000000000E+09;-1.764684993043064E+00;1.521835743713559E+02;
1.013000000000000E+09;-1.802889026820376E+00;1.516742804461825E+02;
1.014000000000000E+09;-1.845103003813246E+00;1.511217272126136E+02;
1.015000000000000E+09;-1.890514963315975E+00;1.505852035846290E+02;
1.016000000000000E+09;-1.933677799485717E+00;1.500335835739126E+02;
1.017000000000000E+09;-1.975235105818497E+00;1.494517189761901E+02;
1.018000000000000E+09;-2.024227789434445E+00;1.488836779659669E+02;
1.019000000000000E+09;-2.073960338987157E+00;1.483161039884145E+02;
1.020000000000000E+09;-2.120304840077004E+00;1.477467611217033E+02;
1.021000000000000E+09;-2.169806877484448E+00;1.471489157868579E+02;
1.022000000000000E+09;-2.217783353384263E+00;1.465528296082028E+02;
1.023000000000000E+09;-2.273545866184371E+00;1.459835552917398E+02;
1.024000000000000E+09;-2.325233345143636E+00;1.454038810895216E+02;
1.025000000000000E+09;-2.380067580654254E+00;1.448022170447972E+02;
1.026000000000000E+09;-2.433482625568577E+00;1.442016835295425E+02;
1.027000000000000E+09;-2.480834841194109E+00;1.436349128393811E+02;
1.028000000000000E+09;-2.539924706510444E+00;1.429907805518845E+02;
1.029000000000000E+09;-2.590892757344039E+00;1.424371106384121E+02;
1.030000000000000E+09;-2.646198154606287E+00;1.418125476203759E+02;
1.031000000000000E+09;-2.702377875159158E+00;1.412475264709655E+02;
1.032000000000000E+09;-2.756771105508197E+00;1.406149862264228E+02;
1.033000000000000E+09;-2.808564580004125E+00;1.400083791350233E+02;
1.034000000000000E+09;-2.862048552276423E+00;1.394488460909578E+02;
1.035000000000000E+09;-2.916259697521449E+00;1.388907632795577E+02;
1.036000000000000E+09;-2.967303117853447E+00;1.383142994841074E+02;
1.037000000000000E+09;-3.019761461470828E+00;1.377182772483178E+02;
1.038000000000000E+09;-3.071121963687309E+00;1.371735785622549E+02;
1.039000000000000E+09;-3.120077750903318E+00;1.366441184997524E+02;
1.040000000000000E+09;-3.168128281121977E+00;1.360559606034628E+02;
1.041000000000000E+09;-3.216516629693808E+00;1.355244841093276E+02;
1.042000000000000E+09;-3.263620917034017E+00;1.349807507661552E+02;
1.043000000000000E+09;-3.309655469342088E+00;1.344136290079511E+02;
1.044000000000000E+09;-3.349490637285932E+00;1.339093814960790E+02;
1.045000000000000E+09;-3.392246864956184E+00;1.334260262110404E+02;
1.046000000000000E+09;-3.428267529265532E+00;1.328860899203744E+02;
1.047000000000000E+09;-3.471045367657008E+00;1.323255557411992E+02;
1.048000000000000E+09;-3.505208663000645E+00;1.318384032208678E+02;
1.049000000000000E+09;-3.544889310323668E+00;1.313114175942646E+02;
1.050000000000000E+09;-3.579102748679440E+00;1.307917398047476E+02;
1.051000000000000E+09;-3.615769575070460E+00;1.303054157824916E+02;
1.052000000000000E+09;-3.653915220001144E+00;1.297728849991087E+02;
1.053000000000000E+09;-3.683285942183559E+00;1.292726941687791E+02;
1.054000000000000E+09;-3.721652095327958E+00;1.287301782784050E+02;
1.055000000000000E+09;-3.748440083928080E+00;1.282274281142768E+02;
1.056000000000000E+09;-3.787781914855476E+00;1.277383284749109E+02;
1.057000000000000E+09;-3.820831953634979E+00;1.272244640698538E+02;
1.058000000000000E+09;-3.855698493700391E+00;1.266979512888391E+02;
1.059000000000000E+09;-3.894038817047945E+00;1.262042176079353E+02;
